# X-nullcline
-0.555 0.000119213 2 
-0.6 6.40889e-05 2 

-0.51 0.000221738 2 
-0.555 0.000119213 2 

-0.465 0.0004124 2 
-0.51 0.000221738 2 

-0.42 0.000766879 2 
-0.465 0.0004124 2 

-0.375 0.00142562 2 
-0.42 0.000766879 2 

-0.33 0.0026487 2 
-0.375 0.00142562 2 

